Date Reported,Date Occurred,Month,Day,Year,Time Occurred,Hour,Area ID,Area Name,Location ,Latitude,Longitude,Description,Classified Crime Type
4/23/2013,4/23/2012,4,23,2012,500,5,6,Hollywood,"(34.0935, -118.3245)",34.0896,-118.3245,ROBBERY FROM STREET,Robbery from street
1/2/2013,12/27/2012,12,27,2012,1700,17,7,Wilshire,"(34.0395, -118.3546)",34.046,-118.3546,ROBBERY FROM STREET,Robbery from street
1/1/2013,12/31/2012,12,31,2012,2300,23,10,West Valley,"(34.1957, -118.5437)",34.1228,-118.5437,ROBBERY FROM STREET,Robbery from street
10/31/2013,10/31/2012,10,31,2012,535,5,11,Northeast,"(34.082, -118.2694)",33.9969,-118.2694,ROBBERY FROM STREET,Robbery from street
1/15/2013,4/15/2012,4,15,2012,1030,10,12,77th Street,"(33.9638, -118.2739)",33.9638,-118.2739,ROBBERY FROM STREET,Robbery from street
1/16/2013,1/16/2012,1,16,2012,700,7,12,77th Street,"(33.9746, -118.2918)",33.9931,-118.2918,ROBBERY FROM STREET,Robbery from street
2/5/2013,6/22/2012,6,22,2012,2030,20,12,77th Street,"(33.9782, -118.3309)",33.9694,-118.3309,ROBBERY FROM STREET,Robbery from street
2/23/2013,2/23/2012,2,23,2012,1735,17,12,77th Street,"(33.9969, -118.3002)",33.9601,-118.3002,ROBBERY FROM STREET,Robbery from street
6/8/2013,6/7/2012,6,7,2012,2355,23,12,77th Street,"(33.9807, -118.3265)",33.9624,-118.3265,ROBBERY FROM STREET,Robbery from street
1/12/2013,12/12/2012,12,12,2012,1900,19,13,Newton,"(33.9953, -118.2701)",33.8575,-118.2701,ROBBERY FROM STREET,Robbery from street
3/11/2013,7/26/2012,7,26,2012,800,8,13,Newton,"(34.0114, -118.2624)",34.0203,-118.2624,ROBBERY FROM STREET,Robbery from street
3/22/2013,9/1/2012,9,1,2012,2300,23,13,Newton,"(34.0074, -118.274)",33.9957,-118.274,ROBBERY FROM STREET,Robbery from street
1/1/2013,12/31/2012,12,31,2012,1315,13,18,Southeast,"(33.9432, -118.2425)",33.9379,-118.2425,ROBBERY FROM STREET,Robbery from street
1/28/2013,12/14/2012,12,14,2012,2000,20,18,Southeast,"(33.9311, -118.2652)",33.9574,-118.2652,ROBBERY FROM STREET,Robbery from street
1/1/2013,12/31/2012,12,31,2012,1900,19,19,Mission,"(34.233, -118.4386)",34.2248,-118.4386,ROBBERY FROM STREET,Robbery from street
1/2/2013,12/30/2012,12,30,2012,1730,17,20,Olympic,"(34.0637, -118.2884)",34.0578,-118.2884,ROBBERY FROM STREET,Robbery from street
2/4/2013,12/2/2012,12,2,2012,1900,19,20,Olympic,"(34.0527, -118.3101)",34.0763,-118.3101,ROBBERY FROM STREET,Robbery from street
4/29/2013,4/19/2012,4,19,2012,2100,21,20,Olympic,"(34.0636, -118.3054)",34.0438,-118.3054,ROBBERY FROM STREET,Robbery from street
8/18/2014,10/10/2012,10,10,2012,1800,18,21,Topanga,"(34.201, -118.6103)",33.775,-118.6103,SEXUAL ASSAULT,Robbery from street
1/1/2013,12/31/2012,12,31,2012,230,2,1,Central,"(34.0563, -118.2374)",34.0399,-118.2374,SEXUAL ASSAULT,Sexual Assault
1/3/2013,3/1/2012,3,1,2012,1,0,2,Rampart,"(34.0592, -118.2674)",34.0643,-118.2674,SEXUAL ASSAULT,Sexual Assault
2/22/2013,11/1/2012,11,1,2012,800,8,2,Rampart,"(34.0594, -118.261)",34.0366,-118.261,SEXUAL ASSAULT,Sexual Assault
4/11/2013,8/1/2012,8,1,2012,1,0,2,Rampart,"(34.0534, -118.2745)",34.2012,-118.2745,SEXUAL ASSAULT,Sexual Assault
4/26/2013,8/1/2012,8,1,2012,1,0,2,Rampart,"(34.0598, -118.2731)",34.1686,-118.2731,SEXUAL ASSAULT,Sexual Assault
5/6/2013,9/1/2012,9,1,2012,1,0,2,Rampart,"(34.0567, -118.2636)",34.1836,-118.2636,SEXUAL ASSAULT,Sexual Assault
5/29/2013,5/1/2012,5,1,2012,1,0,2,Rampart,"(34.0444, -118.2809)",34.1649,-118.2809,SEXUAL ASSAULT,Sexual Assault
8/13/2013,9/1/2012,9,1,2012,800,8,2,Rampart,"(34.0567, -118.2636)",34.1867,-118.2636,SEXUAL ASSAULT,Sexual Assault
11/21/2013,10/1/2012,10,1,2012,1600,16,2,Rampart,"(34.0399, -118.2755)",34.1939,-118.2755,SEXUAL ASSAULT,Sexual Assault
2/5/2014,12/15/2012,12,15,2012,800,8,2,Rampart,"(34.0637, -118.2638)",34.1703,-118.2638,SEXUAL ASSAULT,Sexual Assault
